id	label	x	y	cluster	weight<Links>	weight<Total link strength>	weight<Occurrences>	score<Avg. pub. year>
3055	laboratory examination	-1.2298	-0.0668	2	201	295	11	2015.7273
3056	laboratory test	-1.1018	-0.1424	2	279	371	13	2016.9231
3057	lac	-0.745	-0.1702	2	253	298	16	2014.9375
3058	lactate	-0.1614	-0.1245	7	1102	2533	166	2015.2952
3059	lactate concentration	-0.9733	-0.4197	7	218	398	17	2018.1176
3060	lactate dehydrogenase	-0.4309	-0.0545	3	615	1010	55	2015.9818
3061	lactic acid bacterium	-0.0279	-0.0358	3	253	541	49	2015.2653
3062	lactic acid glycolic acid	-0.4791	0.1349	5	345	488	27	2014.963
3063	lactic acid production	0.0577	-0.058	3	217	455	45	2015.0222
3064	lactic acid unit	0.9474	0.1277	1	155	198	15	2015.8
3065	lactide	0.4808	0.1303	6	4586	47397	3387	2015.1261
3066	lactide monomer	0.6207	0.1901	6	229	407	26	2015.5
3067	lactide polymerization	0.6756	0.2681	6	200	384	28	2015.5
3068	lactobacillus plantarum	-0.0861	-0.037	3	143	210	17	2016.5294
3069	lactone	0.0624	0.1907	6	505	850	51	2015.3725
3070	lamella	0.9917	0.0832	1	240	384	28	2017.1786
3071	lamellae	0.9853	0.0813	1	631	1667	132	2015.8561
3072	lamellar crystal	0.8807	0.0913	1	145	215	18	2014.8889
3073	lamellar morphology	0.9087	0.1264	1	233	345	24	2015.4583
3074	lamellar structure	0.8555	0.0757	1	262	381	29	2015.6552
3075	lamellar thickness	1.1224	0.0863	1	208	352	24	2016.75
3076	laminin	-0.4294	0.0984	5	253	421	28	2015.5
3077	land	-0.0469	-0.1969	1	218	307	28	2015.6429
3078	land use	0.1547	-0.1794	1	107	163	13	2013.6923
3079	landfill	0.3806	-0.1769	1	194	310	35	2016.4571
3080	lap	-0.4885	0.1874	4	212	236	13	2017.0769
3081	laparoscopic surgery	-1.3177	-0.0876	2	216	449	17	2016.2353
3082	large bone defect	-0.4388	0.0303	5	222	415	21	2016.6667
3083	large strain	1.1068	-0.0471	1	100	118	11	2016
3084	larger pore	-0.1571	0.06	5	79	85	10	2015.1
3085	laser desorption	0.1587	0.1567	6	282	394	28	2013.7857
3086	layer height	0.5425	-0.2028	1	218	469	46	2018.9348
3087	layer thickness	0.5044	-0.1615	1	575	1219	126	2018.1508
3088	layered double hydroxide	0.9901	-0.0913	1	132	220	21	2015.1429
3089	layered silicate	1.1915	-0.1483	1	197	321	22	2014.5909
3090	lc ms ms	-0.7447	0.0467	3	210	245	12	2016.75
3091	lca	0.2969	-0.1748	1	295	720	59	2015.9322
3092	lcb	1.1892	0.0204	1	230	435	26	2015.3846
3093	lcb pla	1.1283	0.0069	1	169	263	18	2016.7222
3094	lcb structure	1.1884	0.0034	1	133	214	12	2014.5
3095	lcst	0.2952	0.2419	4	270	491	30	2014.7333
3096	ldhs	0.6843	-0.0527	1	171	276	20	2016.35
3097	ldl	-1.1554	-0.0499	2	473	1155	47	2013.7447
3098	ldl c	-1.332	-0.1725	2	356	815	27	2014.6296
3099	ldl cholesterol	-1.2916	-0.1308	2	238	501	20	2012.65
3100	ldpe	0.802	-0.1212	1	452	845	75	2016.1867
3101	leaf area	-0.5683	-0.2109	2	121	185	22	2016.6818
3102	lean body mass	-1.1209	-0.3384	7	211	365	11	2017.4545
3103	learning	-0.6998	-0.171	2	295	491	40	2016.825
3104	left	-0.6152	-0.0095	2	220	283	17	2015.4118
3105	left side	-0.9065	-0.0916	5	189	271	14	2013.6429
3106	leg	-0.997	-0.3209	7	361	590	28	2016.7857
3107	leg press	-1.0623	-0.4438	7	241	567	21	2016.8095
3108	lesion	-1.0258	-0.0019	2	1487	5179	254	2015.7795
3109	lesion site	-0.612	0.1159	5	119	206	10	2018.2
3110	lesson	-0.7113	-0.2023	2	119	157	12	2014.75
3111	lethality	-0.6627	0.0857	3	137	193	12	2013.5833
3112	leucine	-0.8499	-0.2152	7	363	672	28	2016.5714
3113	leukocyte	-0.9279	0.027	3	540	989	44	2014.7273
3114	levels	-1.0779	-0.0334	2	414	618	26	2014.9231
3115	levofloxacin	-0.4974	0.0297	3	214	267	15	2017.5333
3116	liberation	-0.4072	0.08	3	248	330	19	2014.5789
3117	liberation army	-0.9615	-0.1615	2	432	899	59	2014.7458
3118	lid	0.0738	-0.0904	1	140	171	19	2015.5789
3119	lidocaine	-0.8684	-0.103	2	133	174	14	2014.5714
3120	life	-0.2974	-0.0998	2	1675	3825	258	2016.5155
3121	life cycle	0.1642	-0.1661	1	289	461	40	2016.425
3122	life cycle assessment	0.3451	-0.1847	1	264	779	63	2016.1587
3123	life quality	-1.2256	-0.0844	2	209	300	13	2014.3846
3124	lifestyle	-0.757	-0.2023	2	206	239	13	2016.7692
3125	ligand	0.2365	0.2656	6	1574	6983	398	2015.6181
3126	ligation	-0.786	0.1055	3	363	542	29	2016.1034
3127	light transmission	0.9433	-0.086	1	168	224	16	2015.0625
3128	light transmittance	1.0803	-0.0077	1	263	423	28	2016.5714
3129	lignin	0.9128	-0.1326	1	737	1843	161	2016.7702
3130	lignin content	0.9215	-0.1763	1	163	293	26	2017.0385
3131	lignin nanoparticle	0.9874	-0.1326	1	92	133	11	2017.9091
3132	likelihood	-0.7585	-0.2178	2	372	486	24	2016.25
3133	limb	-0.9264	-0.1216	2	533	913	45	2015.8667
3134	limited availability	-0.4852	0.1101	5	161	187	11	2016.2727
3135	limited oxygen index	1.0464	-0.199	1	200	475	26	2017.6538
3136	linear low density polyethylene	1.1476	-0.1569	1	235	415	29	2015.4138
3137	linear pla	1.0025	0.0582	1	389	656	40	2015.175
3138	linear plla	0.9605	0.1433	6	278	480	27	2014.8148
3139	linear poly	0.9193	0.119	1	323	555	37	2014.7838
3140	linear range	-0.1871	-0.0541	3	92	117	17	2018.7059
3141	linear viscoelastic property	1.2135	-0.0528	1	157	223	15	2016.2667
3142	linear viscoelasticity	1.0569	0.0333	1	93	123	11	2013.9091
3143	linker	0.1247	0.1989	4	681	1115	81	2015.5926
3144	linoleic acid	-0.7001	-0.0414	3	225	325	17	2014.5882
3145	linolenic acid	-0.7477	0.0227	3	208	276	14	2015.1429
3146	lipid	-0.6872	0.0374	3	927	1930	113	2014.9646
3147	lipid metabolism	-0.9625	0.0246	3	288	409	20	2014.4
3148	lipid oxidation	0.0909	-0.1247	1	124	149	13	2017.2308
3149	lipid peroxidation	-0.9033	0.0016	3	245	344	16	2014.875
3150	lipid profile	-1.2274	-0.1763	2	333	616	23	2015.913
3151	lipid raft	-0.4998	0.3262	4	199	298	16	2014
3152	lipolysis	-0.8192	-0.2356	7	177	243	13	2015.7692
3153	lipophilic drug	-0.1449	0.2622	4	93	111	10	2013.8
3154	lipopolysaccharide	-0.8311	0.1166	3	492	881	40	2014.725
3155	lipoprotein	-1.2291	-0.0831	2	783	3616	147	2013.8844
3156	lipoprotein associated phospholipase	-1.2862	-0.065	2	376	998	39	2013.9487
3157	lipoprotein associated phospholipase a2	-1.284	-0.0605	2	213	408	17	2014.4706
3158	liposome	-0.3559	0.2042	4	424	659	41	2015.1707
3159	lipoxygenase	-0.8977	0.1447	3	208	355	15	2012.4
3160	liquid chromatography tandem mass spectrometry	-0.8506	0.0031	3	226	273	14	2016.2143
3161	liquid liquid phase separation	0.6164	0.0525	1	91	116	15	2014.4
3162	liquid natural rubber	1.2236	-0.1493	1	111	224	15	2016.9333
3163	list	-0.4644	-0.2132	2	328	476	35	2016.2286
3164	listeria monocytogene	0.3848	-0.0764	1	270	510	48	2016.375
3165	literature review	-0.7245	-0.1303	2	239	339	22	2014.9545
3166	liver	-0.8426	0.0986	2	1398	3584	179	2014.905
3167	liver abscess	-1.2249	-0.0609	2	430	1298	60	2015.65
3168	liver cancer	-0.9697	0.1862	2	431	693	28	2015.5714
3169	liver cell	-0.7261	0.2238	4	185	232	12	2014.3333
3170	liver cirrhosis	-1.2005	-0.009	2	194	321	14	2015.2143
3171	liver disease	-1.1091	0.0028	2	430	749	31	2016.0968
3172	liver function	-1.061	0.0286	2	247	400	16	2014.25
3173	liver transplantation	-1.0881	0.0613	2	273	380	14	2015.2857
3174	living	-0.159	0.0557	6	294	388	22	2015.5909
3175	ll lactide	0.6407	0.142	6	199	290	28	2014.5714
3176	lla	0.7212	0.2019	6	626	1743	106	2014.9528
3177	lla cl	-0.3641	0.0465	5	180	296	20	2013.65
3178	lldpe	1.1805	-0.1577	1	258	484	34	2014.7941
3179	lma	-0.895	-0.1752	2	165	280	17	2015.8235
3180	lncrna	-0.9383	0.258	3	180	375	15	2019.0667
3181	lnr	1.2159	-0.1455	1	99	192	13	2017.0769
3182	loaded nanoparticle	-0.334	0.3151	4	276	447	24	2016.4583
3183	loaded poly	-0.3046	0.252	4	558	992	71	2015.4366
3184	loading capacity	-0.0889	0.2804	4	523	923	61	2015.3607
3185	loading efficiency	-0.1154	0.2704	4	455	746	52	2014.9808
3186	loading level	1.0286	-0.0867	1	446	778	56	2015.5
3187	local administration	-0.6887	0.145	4	217	264	13	2015.5385
3188	local chemotherapy	-0.5686	0.298	4	128	163	10	2015.9
3189	local delivery	-0.5674	0.2139	4	257	343	20	2015.5
3190	local recurrence	-1.2107	0.0595	2	222	328	11	2016.2727
3191	log rank test	-1.3421	-0.0023	2	208	365	13	2018.1538
3192	logistic regression	-1.3037	-0.113	2	482	1119	46	2016.5
3193	logistic regression analysis	-1.2945	-0.1133	2	711	2125	79	2015.9747
3194	loi	1.123	-0.2072	1	443	2079	118	2016.6525
3195	loi value	1.1111	-0.2084	1	297	1062	60	2017.4833
3196	long	-0.2648	0.1168	3	168	210	11	2017.7273
3197	long chain	0.9027	0.0064	1	489	901	55	2016.0364
3198	long chain branching	1.1566	0.0271	1	195	357	24	2015.4167
3199	long term	-0.5166	-0.0408	2	1048	2098	121	2015.719
3200	long term effect	-0.5811	-0.0332	5	252	297	16	2015.5
3201	long term efficacy	-1.0731	0.0087	2	235	403	17	2016.4118
3202	long term outcome	-1.1181	-0.092	2	286	500	22	2016.1818
3203	long term storage	-0.1445	0.2296	4	122	137	10	2015
3204	long term survival	-1.1385	0.1036	2	307	517	20	2016.2
3205	long term use	-0.508	-0.1086	2	160	188	11	2015.3636
3206	loop	-0.4266	0.0418	3	597	971	71	2015.169
3207	loss factor	1.0099	-0.1522	1	187	250	21	2015.9048
3208	loss moduli	0.9937	-0.1085	1	257	367	26	2015.5385
3209	loss modulus	1.1071	-0.1243	1	559	1227	78	2016.3462
3210	loss tangent	0.9332	-0.1228	1	199	285	24	2016.4583
3211	low	-0.756	-0.1387	2	349	445	20	2016.35
3212	low aqueous solubility	-0.4251	0.3396	4	187	250	15	2015.6667
3213	low bioavailability	-0.3705	0.3542	4	243	375	18	2016.4444
3214	low content	0.9375	-0.0232	1	530	859	57	2016.7544
3215	low critical micelle concentration	-0.0052	0.3693	4	185	253	13	2014.8462
3216	low crystallinity	1.0146	0.0336	1	218	308	27	2016.4815
3217	low crystallization rate	1.2154	-0.0164	1	208	328	19	2016.0526
3218	low crystallization temperature	1.1178	0.0913	1	123	163	10	2017.5
3219	low cytotoxicity	-0.0122	0.2242	4	526	895	53	2015.2642
3220	low degree	0.8906	0.0604	1	229	320	23	2015.913
3221	low density lipoprotein	-1.1893	-0.0768	2	498	1169	47	2014.7872
3222	low density lipoprotein cholesterol	-1.3109	-0.1384	2	336	759	25	2013.92
3223	low density polyethylene	0.8315	-0.1261	1	486	954	85	2016.0471
3224	low dispersity	0.5286	0.2669	6	115	170	11	2016.7273
3225	low dose	-0.7892	-0.0603	7	427	607	29	2015.7586
3226	low elongation	1.0379	-0.08	1	184	263	17	2015.3529
3227	low environmental impact	0.7324	-0.1764	1	121	132	14	2015.7143
3228	low frequency	1.1	-0.0683	1	457	858	60	2016.0167
3229	low frequency region	1.2549	-0.0828	1	144	229	16	2014.5625
3230	low loading	1.1358	-0.0798	1	254	424	30	2017.2
3231	low melt strength	1.2215	-0.0475	1	284	474	28	2016.25
3232	low molecular weight poly	0.9623	0.0982	1	253	392	31	2015.0323
3233	low percolation threshold	1.1956	-0.1001	1	186	327	20	2016.35
3234	low polydispersity	0.4191	0.2528	6	260	385	25	2015.32
3235	low polydispersity index	0.104	0.3149	4	165	198	11	2013.5455
3236	low rate	-0.451	-0.0665	2	201	223	12	2015.9167
3237	low risk	-0.9148	-0.0878	2	222	291	12	2016.1667
3238	low shear rate	1.1348	-0.0392	1	204	264	17	2016.9412
3239	low solubility	-0.0197	0.1691	4	122	148	11	2018.8182
3240	low thermal stability	1.1363	-0.1085	1	192	262	19	2016.8421
3241	low toughness	1.2259	-0.1208	1	185	273	16	2016.375
3242	low toxicity	-0.2493	0.2446	4	343	455	30	2015.7
3243	low viscosity	0.9044	-0.0665	1	220	273	23	2016.3043
3244	lower content	0.9866	0.0464	1	154	207	12	2016.75
3245	lower cost	0.166	-0.1788	1	95	104	13	2018
3246	lower critical solution temperature	0.2871	0.2464	4	240	428	25	2015.12
3247	lower crystallinity	0.8179	0.0114	1	266	377	26	2015.2692
3248	lower environmental impact	0.4992	-0.1775	1	102	126	12	2015.8333
3249	lower glass transition temperature	0.92	-0.0426	1	229	336	22	2016.1364
3250	lower incidence	-1.1172	-0.1358	2	198	252	10	2015.9
3251	lower level	-0.7285	-0.0735	2	479	669	33	2016.1515
3252	lower molecular weight	0.8412	0.0775	1	323	466	36	2015.6389
3253	lower rate	-0.4564	-0.166	2	165	200	12	2017.3333
3254	lower strain	1.1155	-0.0684	1	110	157	10	2015.1
3255	lower temperature	0.994	0.0022	1	780	1601	120	2015.675
3256	lower tensile strength	0.9977	-0.1157	1	216	343	24	2015.75
3257	lower tg	0.9988	0.0026	1	145	190	11	2015.6364
3258	lower thermal stability	1.0578	-0.0769	1	219	291	20	2017.25
3259	lower viscosity	0.9531	-0.0556	1	149	174	12	2014.6667
3260	lox	-0.8648	0.1623	3	185	277	13	2013.4615
3261	lp pla	-1.2032	-0.0732	2	637	2401	104	2013.375
3262	lp pla2	-1.2492	-0.0901	2	710	3115	127	2014.5039
3263	lp pla2 activity	-1.262	-0.1139	2	476	1647	61	2013.9672
3264	lp pla2 level	-1.3011	-0.0965	2	339	705	25	2013.6
3265	lp pla2 mass	-1.3544	-0.1186	2	284	768	29	2012.6552
3266	lpa	-0.9	0.0401	3	178	219	14	2014
3267	lpc	-0.7884	0.0758	3	187	226	12	2016.1667
3268	lps	-0.7878	0.1232	3	544	1023	48	2015.5208
3269	lubricant	1.0498	-0.0856	1	194	237	20	2016.9
3270	luman	-0.6401	0.0181	5	379	541	33	2015.8485
3271	lung	-0.7812	0.1287	3	960	2031	99	2015.7172
3272	lung cancer	-0.8446	0.2252	3	785	1717	78	2016.3333
3273	lung cancer cell	-0.6921	0.3067	3	466	950	43	2017.1395
3274	lung cancer cell line	-0.7659	0.3131	3	227	378	20	2018.2
3275	lung cancer patient	-1.0024	0.1302	3	205	278	12	2016
3276	lvef	-1.2465	-0.1238	2	237	365	13	2014.3077
3277	lymph node	-1.0956	0.0632	2	537	1113	49	2015.102
3278	lymph node metastasis	-1.1991	0.1268	2	370	773	27	2016.8889
3279	lymphocyte	-0.9627	0.0814	3	628	1231	55	2016.3091
3280	lymphoma	-1.0036	0.1116	2	381	627	30	2015.9667
3281	lyocell	0.8887	-0.2073	1	94	142	16	2015.4375
3282	lys	-0.4859	0.1679	3	270	367	16	2015
3283	lysine	-0.2237	0.1964	4	684	1265	75	2014.4267
3284	lysophosphatidylcholine	-1.012	0.0096	3	204	314	20	2014.75
3285	lysophospholipid	-0.7443	0.1028	3	250	447	27	2015.2222
3286	lysosome	-0.459	0.3153	4	367	547	25	2015.12
3287	m n	0.771	0.1753	6	239	337	21	2013.5714
3288	m pore size	-0.1212	0.0413	5	90	107	10	2016.3
3289	m sprint	-1.0435	-0.4537	7	132	235	10	2018
3290	m type phospholipase a2 receptor	-1.1699	-0.0054	2	180	405	19	2015.5263
3291	m w	0.8227	0.1242	6	155	223	17	2013.0588
3292	mace	-1.0984	-0.1236	2	226	368	12	2013.5
3293	machine direction	1.0701	-0.109	1	166	273	19	2017.8421
3294	macro initiator	0.6698	0.1875	6	227	365	20	2016.05
3295	macroinitiator	0.6148	0.2288	6	669	1925	111	2014.5766
3296	macromolecular architecture	0.6898	0.2183	6	204	277	16	2015.0625
3297	macromolecular chain	1.0104	0.0334	1	180	226	19	2015.3684
3298	macromonomer	0.4833	0.2162	6	399	786	62	2014.9355
3299	macrophage	-0.7269	0.1737	3	1310	3895	194	2015.2371
3300	macrophage cell	-0.3909	0.2894	4	217	257	14	2016.0714
3301	macropore	0.0746	0.0444	5	220	356	32	2015.3438
3302	macroporous scaffold	-0.2111	0.0552	5	204	268	17	2016.4706
3303	macular degeneration	-0.8066	0.1604	4	209	289	13	2014.6154
3304	magnesium alloy	0.1903	-0.0236	5	256	469	49	2016.1633
3305	magnetic microsphere	-0.1133	0.2613	4	123	205	19	2014.2105
3306	magnetic resonance	-0.5277	0.0562	4	241	317	22	2016.7727
3307	magnetic resonance imaging	-0.753	0.0034	2	835	1817	99	2015.2424
3308	mah	1.1242	-0.1362	1	476	1091	69	2015.2609
3309	main cause	-0.5482	-0.0078	2	389	490	26	2016.8077
3310	main chain	0.7585	0.1151	6	380	651	47	2015.2128
3311	main effect	-0.7394	-0.3991	7	487	1022	43	2016.1395
3312	main finding	-0.5697	-0.3184	7	161	220	12	2016.9167
3313	main outcome measure	-1.1394	-0.1444	2	375	642	26	2015.2308
3314	major adverse cardiac event	-1.1893	-0.1133	2	206	344	13	2014.4615
3315	major cause	-0.855	0.0498	2	500	726	36	2015.8611
3316	major complication	-1.1171	-0.037	2	151	208	11	2016.7273
3317	majority	-0.4827	-0.084	2	1318	2511	152	2015.1645
3318	malaysia	-0.1617	-0.167	2	94	111	10	2016.3
3319	maldi tof	0.1278	0.1482	6	295	475	30	2014.9
3320	maldi tof mass spectrometry	0.1031	0.1579	6	199	285	18	2013.6667
3321	maldi tof ms	0.1672	0.1089	6	193	252	19	2014.1053
3322	male	-1.1428	-0.2198	2	1604	7323	295	2016.4508
3323	male cyclist	-1.1163	-0.5005	7	266	790	33	2014.7879
3324	male mouse	-0.8137	0.0922	3	151	210	11	2017.3636
3325	male patient	-1.2696	-0.11	2	386	684	33	2015.8788
3326	male wistar rat	-0.7966	-0.0442	7	265	369	19	2015.2632
3327	maleic anhydride	1.1063	-0.1121	1	1104	3626	247	2015.7368
3328	maleimide	0.2937	0.2699	6	186	241	15	2014.0667
3329	maleinized linseed oil	1.1076	-0.1434	1	131	221	14	2018.8571
3330	malignancy	-1.0432	0.1057	2	723	1488	68	2016
3331	malignant tumor	-0.9918	0.1241	2	438	687	30	2016.0333
3332	malondialdehyde	-0.9877	-0.135	2	339	599	25	2016.68
3333	maltodextrin	-1.0387	-0.4432	7	281	601	27	2016.4074
3334	mammal	-0.7544	0.0398	3	267	389	27	2015.8889
3335	mammalian cell	-0.5499	0.1671	3	243	343	21	2016.9524
3336	mammalian target	-0.9322	-0.0019	3	186	261	11	2016.5455
3337	man	-0.9428	-0.2637	7	1549	5561	250	2015.928
3338	management	-0.7382	-0.0883	2	1515	4141	250	2016.06
3339	manifestation	-0.923	-0.1121	2	655	1105	50	2015.32
3340	mann whitney u test	-1.1622	-0.1064	2	210	266	11	2017.4545
3341	mannitol	-0.3415	0.1936	4	191	258	18	2015.1111
3342	mao	0.4258	0.0339	5	183	321	26	2015.5385
3343	map	-0.3797	-0.1754	2	842	1523	116	2016.0776
3344	mapk	-0.8473	0.1627	3	339	621	26	2015.4231
3345	mapp	1.1636	-0.1727	1	134	194	15	2015.4
3346	mar	-1.1136	-0.0093	2	191	271	12	2015.3333
3347	march	-1.0091	-0.1492	2	996	2472	110	2016.7636
3348	marked increase	-0.2141	-0.1218	7	235	265	13	2014.9231
3349	marker	-0.8375	-0.0177	5	2319	9734	455	2015.8154
3350	mass content	1.0116	-0.126	1	169	218	16	2016.5625
3351	mass fraction	0.9127	-0.0698	1	741	1547	131	2015.855
3352	mass loss rate	1.0161	-0.1912	1	196	289	19	2016.1579
3353	mass spectra	0.4556	0.1479	6	151	205	20	2014.7
3354	masson	-0.2743	0.0131	5	160	245	14	2017.0714
3355	mast cell	-0.9745	0.1359	3	164	231	11	2013.0909
3356	master batch	1.1217	-0.0991	1	160	212	16	2014.25
3357	masterbatch	1.1548	-0.1045	1	353	631	49	2017.0204
3358	mater bi	0.2427	-0.1871	1	85	110	12	2015.5
3359	material extrusion	0.4587	-0.1655	1	176	241	27	2019.037
3360	material method	-1.0893	-0.0591	2	198	246	11	2017.4545
3361	materials & method	-0.4	0.2304	4	165	201	16	2016.0625
3362	matrix crystallinity	1.1361	-0.0771	1	169	255	17	2015.7647
3363	matrix crystallization	1.2517	-0.0418	1	128	239	12	2015.5833
3364	matrix metalloproteinase	-0.8977	0.1665	3	558	997	41	2015.5122
3365	maturation	-0.6231	0.136	5	576	1041	58	2014.8793
3366	max	-0.2942	-0.2174	7	633	971	59	2015.2712
3367	maximal oxygen consumption	-1.043	-0.4447	7	182	293	12	2014.4167
3368	maximal oxygen uptake	-1.1003	-0.4614	7	201	401	16	2016
3369	maximal voluntary contraction	-1.0047	-0.4369	7	300	720	31	2016.6452
3370	maximum crystallinity	1.2337	0.0104	1	154	224	14	2015.8571
3371	maximum degradation temperature	0.9755	-0.0878	1	140	184	12	2017.3333
3372	maximum elongation	1.016	-0.1501	1	201	294	18	2016.4444
3373	maximum improvement	1.0718	-0.1499	1	118	168	12	2017.5
3374	maximum strength	0.4347	-0.2692	1	177	242	18	2016.5556
3375	maximum tensile strength	0.8518	-0.191	1	286	451	38	2016.6579
3376	may	-1.1351	-0.0744	2	891	2409	100	2016.67
3377	mc3t3 e1	0.0861	0.0436	5	243	407	34	2015.8824
3378	mc3t3 e1 cell	-0.0099	0.0513	5	322	625	56	2015.5714
3379	mca	0.0269	-0.1288	2	150	187	12	2016
3380	mcc	1.0163	-0.1398	1	596	1418	96	2016.5417
3381	mcf	-0.3346	0.3409	4	811	2164	107	2015.9252
3382	mcp	-0.538	0.0041	3	208	268	15	2016.6
3383	mda	-0.8502	-0.0614	3	443	759	32	2016.0312
3384	mda mb	-0.5342	0.3424	4	575	1240	55	2016.9818
3385	mdi	1.0614	-0.0364	1	410	877	58	2014.7586
3386	mdr	-0.4597	0.2982	4	358	615	28	2015.2143
3387	meal	-0.4784	-0.2421	7	383	677	36	2015.8611
3388	mean age	-1.1962	-0.1407	2	975	3094	122	2015.2705
3389	mean change	-1.0488	-0.3089	7	207	364	13	2016.2308
3390	mean difference	-1.0116	-0.3152	7	265	401	17	2016.7059
3391	mean particle size	-0.1794	0.2766	4	474	924	62	2014.1774
3392	mean power	-1.0961	-0.4528	7	285	643	26	2016.5385
3393	mean power output	-1.1144	-0.5156	7	166	326	14	2015.7857
3394	mean residence time	-0.3797	0.3204	4	171	224	11	2015
3395	mean time	-1.0857	-0.0297	2	156	244	13	2016
3396	measure	-0.745	-0.2591	7	1697	5340	276	2015.8913
3397	measures design	-1.0499	-0.3684	7	161	237	10	2016.3
3398	meat	0.2647	-0.1049	1	200	291	28	2016.6786
3399	mechanical	0.9759	-0.1547	1	1218	3481	246	2016.1138
3400	mechanical degradation	0.902	-0.1369	1	143	186	17	2015.8235
3401	mechanical measurement	1.1223	-0.1146	1	196	265	20	2016.05
3402	mechanical properties	0.9794	-0.1228	1	583	995	88	2017.1136
3403	mechanical properties test	1.1321	-0.0735	1	94	132	11	2015.4545
3404	mechanical property test	1.0091	-0.1566	1	191	276	19	2015.8421
3405	mechanical recycling	0.7287	-0.1579	1	178	261	26	2016.5
3406	mechanical reinforcement	0.9527	-0.0525	1	191	238	20	2016.85
3407	mechanical result	1.1135	-0.1472	1	221	342	20	2015.05
3408	mechanical stimulation	-0.3903	0.0748	5	129	182	14	2013.7143
3409	mechanical ventilation	-1.3308	-0.1591	2	238	421	16	2015.875
3410	mechanistic study	-0.0108	0.1654	6	414	569	28	2016.7857
3411	median	-1.1083	-0.1109	2	912	2618	107	2016.2804
3412	median age	-1.2635	-0.0332	2	523	1232	44	2017.4091
3413	median survival time	-1.1573	0.1353	2	403	816	30	2015.3667
3414	median time	-1.299	-0.0698	2	233	371	16	2015.8125
3415	mediator	-0.7795	0.1203	3	680	1413	73	2015.2329
3416	medical record	-1.2837	-0.0915	2	477	994	39	2016.4615
3417	medical science	-0.8113	-0.0929	2	222	281	13	2016.0769
3418	medication	-0.9333	-0.055	2	655	1234	68	2015.4853
3419	melamine	0.9637	-0.1562	1	96	164	14	2016.3571
3420	melanoma	-0.6146	0.2487	4	380	583	30	2016.1
3421	melt	1.0958	-0.0178	1	2087	10069	731	2015.8782
3422	melt blend	1.2288	-0.0471	1	158	212	16	2015.9375
3423	melt blending	1.1643	-0.0974	1	1241	4087	266	2015.9023
3424	melt blending method	1.1826	-0.148	1	457	949	61	2016.1148
3425	melt blending process	1.1683	-0.0719	1	295	469	29	2016.3448
3426	melt blending technique	1.2208	-0.1505	1	218	384	22	2015.6364
3427	melt compounding	1.1894	-0.1233	1	680	1629	109	2015.4587
3428	melt crystallization	1.2195	0.0327	1	459	1053	62	2015.7742
3429	melt elasticity	1.2071	-0.065	1	219	345	21	2015.7143
3430	melt extrusion	0.8596	-0.1115	1	623	1146	89	2016.7978
3431	melt flow	1.0409	-0.1215	1	152	185	13	2016
3432	melt flow index	0.9953	-0.1702	1	312	542	38	2016.8158
3433	melt flow rate	1.0606	-0.1465	1	169	254	23	2015.7826
3434	melt mixing	1.1765	-0.0956	1	701	1534	105	2015.6571
3435	melt mixing method	1.1872	-0.1189	1	144	197	16	2016.875
3436	melt mixing process	1.2458	-0.0997	1	173	229	16	2015.9375
3437	melt polycondensation	0.8999	0.093	6	249	362	25	2014.88
3438	melt processing	1.0792	-0.0722	1	609	1228	93	2015.7849
3439	melt rheology	1.1091	-0.0699	1	200	292	18	2015.7778
3440	melt strength	1.1644	-0.0429	1	546	1271	79	2015.7975
3441	melt temperature	1.004	-0.0862	1	259	367	32	2016.375
3442	melt viscosity	1.0899	-0.0931	1	597	1119	76	2016.1316
3443	melting	0.9573	-0.0044	1	583	1050	82	2015.4756
3444	melting behavior	1.3018	0.0103	1	168	295	20	2015.35
3445	melting point	0.8725	0.0124	1	381	561	41	2015.5366
3446	melting temperature	1.0919	0.0205	1	772	1763	108	2015.2963
3447	member	-0.5918	-0.0036	3	899	1731	109	2015.6514
3448	membrane phospholipid	-0.712	0.1262	3	145	197	11	2014.9091
3449	membranous nephropathy	-1.1658	-0.0113	2	285	675	31	2016.3226
3450	memory effect	1.0493	0.0523	1	204	312	20	2016.35
3451	mesenchymal stem cell	-0.3826	0.0787	5	1154	4457	255	2015.9725
3452	mesenchymal stromal cell	-0.1837	0.0516	5	240	366	25	2016.2
3453	mesophase	1.1255	0.0513	1	265	581	45	2015.2667
3454	mesoporous silica nanoparticle	-0.4404	0.2072	5	245	325	17	2017.5294
3455	mesoporous structure	0.4107	0.0594	5	96	139	14	2016.1429
3456	messenger rna	-0.7827	0.1396	3	249	334	16	2016.125
3457	met	-0.7881	-0.0363	2	221	265	12	2015.4167
3458	meta analysis	-1.0199	-0.1347	2	392	645	35	2015.6286
3459	metabolic engineering	0.0711	-0.0359	3	82	118	11	2014.8182
3460	metabolic pathway	-0.5369	-0.0013	3	199	257	19	2015.1053
3461	metabolic rate	-0.771	-0.2828	7	153	193	10	2017.5
3462	metabolic response	-1.0218	-0.4072	7	161	303	13	2015.3846
3463	metabolic syndrome	-1.273	-0.1513	2	270	483	19	2013.3684
3464	metabolism	-0.735	-0.049	3	1443	3665	190	2015.3737
3465	metabolite	-0.6722	-0.0152	3	944	1916	107	2016.0841
3466	metal center	0.6818	0.3091	6	209	737	34	2014.9412
